id,updated,published,title,summary,author,comment,link_alternate,link_related,primary_category,category,doi,journal_ref
http://arxiv.org/abs/1206.4051v2,2012-06-25T16:29:22Z,2012-06-18T20:00:03Z,"Submillimeter Line Emission from LMC 30Dor: The Impact of a Starburst on
  a Low Metallicity Environment","(Abridged) The 30 Dor region in the Large Magellanic Cloud (LMC) is the most
vigorous star-forming region in the Local Group. Star formation in this region
is taking place in low-metallicity molecular gas that is exposed to an extreme
far--ultraviolet (FUV) radiation field powered by the massive compact star
cluster R136. We used the NANTEN2 telescope to obtain high-angular resolution
observations of the 12CO 4-3, 7-6, and 13CO 4-3 rotational lines and [CI]
3P1-3P0 and 3P2-3P1 fine-structure submillimeter transitions in 30Dor-10, the
brightest CO and FIR-emitting cloud at the center of the 30Dor region. We
derived the properties of the low-metallicity molecular gas using an
excitation/radiative transfer code and found a self-consistent solution of the
chemistry and thermal balance of the gas in the framework of a clumpy cloud PDR
model. We compared the derived properties with those in the N159W region, which
is exposed to a more moderate far-ultraviolet radiation field compared with
30Dor-10, but has similar metallicity. We also combined our CO detections with
previously observed low-J CO transitions to derive the CO spectral-line energy
distribution in 30Dor-10 and N159W. The separate excitation analysis of the
submm CO lines and the neutral carbon fine structure lines shows that the mid-J
CO and [CI]-emitting gas in the 30Dor-10 region has a temperature of about 160
K and a H2 density of about 10^4 cm^-3. We find that the molecular gas in
30Dor-10 is warmer and has a lower beam filling factor compared to that of
N159W, which might be a result of the effect of a strong FUV radiation field
heating and disrupting the low--metallicity molecular gas. We use a clumpy PDR
model (including the [CII] line intensity reported in the literature) to
constrain the FUV intensity to about chi_0 ~ 3100 and an average total H
density of the clump ensemble of about 10^5 cm^-3 in 30Dor-10.","[{'name': 'Jorge L. Pineda', 'affiliation': 'JPL'}, {'name': 'Norikazu Mizuno', 'affiliation': 'ALMA-J'}, {'name': 'Markus Roellig', 'affiliation': 'KOSMA'}, {'name': 'Juergen Stutzki', 'affiliation': 'KOSMA'}, {'name': 'Carsten Kramer', 'affiliation': 'IRAM'}, {'name': 'Ulrich Klein', 'affiliation': 'AIFA'}, {'name': 'Monica Rubio', 'affiliation': 'U. Chile'}]","11 pages, 8 figures. Accepted for publication in A&A",http://arxiv.org/abs/1206.4051v2,"['http://dx.doi.org/10.1051/0004-6361/201118321', 'http://arxiv.org/pdf/1206.4051v2']",astro-ph.GA,"['astro-ph.GA', 'astro-ph.CO']",10.1051/0004-6361/201118321,
http://arxiv.org/abs/1605.05919v2,2016-10-04T08:08:14Z,2016-05-19T12:35:58Z,"Interpreting the librations of a synchronous satellite -- How their
  phase assesses Mimas' global ocean","Most of the main planetary satellites of our Solar System are expected to be
in synchronous rotation, the departures from the strict synchronicity being a
signature of the interior. Librations have been measured for the Moon, Phobos,
and some satellites of Saturn. I here revisit the theory of the longitudinal
librations in considering that part of the interior is not hydrostatic, i.e.
has not been shaped by the rotational and tidal deformations, but is fossil.
This consideration affects the rotational behavior. For that, I derive the
tensor of inertia of the satellite in splitting these two parts, before
proposing an analytical solution that I validate with numerical simulations. I
apply this new theory on Mimas and Epimetheus, for which librations have been
measured from Cassini data. I show that the large measured libration amplitude
of these bodies can be explained by an excess of triaxiality that would not
result from the hydrostatic theory. This theory cannot explain the phase shift
which has been measured in the diurnal librations of Mimas. This speaks against
a solid structure for Mimas, i.e. Mimas could have a global internal ocean.",{'name': 'Benoît Noyelles'},accepted for publication in Icarus,http://arxiv.org/abs/1605.05919v2,"['http://dx.doi.org/10.1016/j.icarus.2016.10.001', 'http://arxiv.org/pdf/1605.05919v2']",astro-ph.EP,['astro-ph.EP'],10.1016/j.icarus.2016.10.001,
http://arxiv.org/abs/1804.01109v1,2018-04-03T18:01:51Z,2018-04-03T18:01:51Z,"The ultraviolet study of B[e] stars: evidence for pulsations, LBV-type
  variations, and processes in envelope","Stars with B[e] phenomenon comprise a very diverse group of objects in a
different evolutionary status. These objects show common spectral
characteristics, including presence of Balmer lines in emission, forbidden
lines, and strong infrared excess due to the dust. The observations of emission
lines indicate the illumination by ultraviolet ionizing source, which is a key
part to understand the elusive nature of these objects. We study the
ultraviolet variability of many B[e] stars to specify the geometry of the
circumstellar environment and its variability. We analyse massive hot B[e]
stars from our Galaxy and from Magellanic Clouds. We study the ultraviolet
broad-band variability derived from the flux-calibrated data. We determine
variations of individual lines and its correlation with the total flux
variability. We detected variability of the spectral energy distribution and of
the line profiles. The variability has several sources of origin, including the
light absorption by the disk, pulsations, LBV-type variations, and eclipses in
the case of binaries. The stellar radiation of most of B[e] stars is heavily
obscured by circumstellar material. This suggests that the circumstellar
material is not present only in the disk but also above its plane. The flux and
line variability is consistent with a two-component model of circumstellar
environment composed of the dense disk and ionized envelope. The observations
of B[e] supergiants show that many of these stars have nearly the same
luminosity of about $1.9\times10^{5}\,L_\odot$ and similar effective
temperature.","[{'name': 'I. Krtickova'}, {'name': 'J. Krticka'}]","20 pages, accepted for publication in MNRAS",http://arxiv.org/abs/1804.01109v1,"['http://dx.doi.org/10.1093/mnras/sty749', 'http://arxiv.org/pdf/1804.01109v1']",astro-ph.SR,['astro-ph.SR'],10.1093/mnras/sty749,
http://arxiv.org/abs/0908.2451v2,2009-09-04T15:50:15Z,2009-08-17T22:14:37Z,"The evolution of the high-energy cut-off in the X-Ray spectrum of the GX
  339-4 across a hard-to-soft transition","We report on X-ray observations of the black-hole candidate GX 339-4 during
its 2006/2007 outburst. The hardness-intensity diagram of all RXTE/PCA data
combined shows a q-shaped track similar to that observed in previous outbursts.
The evolution through the HID suggests that in the early phase of the outburst
the source underwent a sequence of state transitions, from the hard to the soft
state, which is supported by our timing analysis. Broadband (4-200 keV)
spectra, fitted with an exponentially cutoff powerlaw, show that the hard
spectral component steepens during the transition from the hard to the soft
state. The high-energy cutoff decreased monotonically from 120 to 60 keV during
the brightening of the hard state, but increased again to 100 keV during the
softening in the hard intermediate state. In the short-lived soft intermediate
state the cutoff energy was ~ 130 keV, but was no longer detected in the soft
state. This is one of the first times that the high-energy cut-off has been
followed in such detail across several state transitions. We find that in
comparison to several other spectral parameters, the cut-off energy changes
more rapidly, just like the timing properties. The observed behaviour of the
high energy cutoff of GX 339-4 is also similar to that observed with
RXTE-INTEGRAL-Swift during the 2005 outburst of GRO J1655-40. These results
constitute a valuable reference to be considered when testing theoretical
models for the production of the hard component in these systems.","[{'name': 'S. Motta'}, {'name': 'T. Belloni'}, {'name': 'J. Homan'}]","16 pages, 8 figures, 5 tables, accepted for publication in MNRAS Main
  Journal",http://arxiv.org/abs/0908.2451v2,"['http://dx.doi.org/10.1111/j.1365-2966.2009.15566.x', 'http://arxiv.org/pdf/0908.2451v2']",astro-ph.HE,"['astro-ph.HE', 'astro-ph.GA']",10.1111/j.1365-2966.2009.15566.x,
http://arxiv.org/abs/1602.04531v2,2016-06-22T16:33:04Z,2016-02-15T00:21:36Z,"The first gravitational-wave source from the isolated evolution of two
  40-100 Msun stars","The merger of two massive 30 Msun black holes has been detected in
gravitational waves (1,GW150914). This discovery validates recent predictions
(2-4) that massive binary black holes would constitute the first detection.
However, previous calculations have not sampled the relevant binary black hole
progenitors---massive, low-metallicity binary stars---with sufficient accuracy
and input physics to enable robust predictions to better than several orders of
magnitude (5-10). Here we report a suite of high-precision numerical
simulations of binary black hole formation via the evolution of isolated binary
stars, providing a framework to interpret GW150914 and predict the properties
of subsequent binary black hole gravitational-wave events. Our models imply
that these events form in an environment where the metallicity is less than 10
percent of solar; have initial masses of 40-100 Msun; and interact through mass
transfer and a common envelope phase. Their progenitors likely form either at 2
Gyr, or somewhat less likely, at 11 Gyr after the Big Bang. Most binary black
holes form without supernova explosions, and their spins are nearly unchanged
since birth, but do not have to be parallel. The classical field formation of
binary black holes proposed in this study, with low natal kicks and restricted
common envelope evolution, produces 40 times more binary black holes than
dynamical formation channels involving globular clusters (11) and is comparable
to the rate from homogeneous evolution channels (12-15). Our calculations
predict detections of about 1,000 black hole mergers per year with total mass
of 20-80 Msun once second generation ground-based gravitational wave
observatories reach full sensitivity.","[{'name': 'Krzysztof Belczynski', 'affiliation': 'University of Warsaw'}, {'name': 'Daniel E. Holz', 'affiliation': 'University of Chicago'}, {'name': 'Tomasz Bulik', 'affiliation': 'University of Warsaw'}, {'name': ""Richard O'Shaughnessy"", 'affiliation': 'Rochester Institute of Technology'}]","Nature, published on June 23, 2016. Substantial changes. Note the
  updated LIGO figure at: http://www.syntheticuniverse.org/stvsgwo.html",http://arxiv.org/abs/1602.04531v2,"['http://dx.doi.org/10.1038/nature18322', 'http://arxiv.org/pdf/1602.04531v2']",astro-ph.HE,['astro-ph.HE'],10.1038/nature18322,
http://arxiv.org/abs/1606.01399v3,2018-08-20T19:32:17Z,2016-06-04T17:34:39Z,A Fundamental Line of Black Hole Activity,"Black hole systems with outflows are characterized by intrinsic physical
quantities such as the outflow beam power, $L_j$, the bolometric accretion disk
luminosity, $L_{bol}$, and black hole mass or Eddington luminosity, $L_{Edd}$.
When these systems produce compact radio emission and X-ray emission, they can
be placed on the fundamental plane (FP), an empirical relationship between
compact radio luminosity, X-ray luminosity, and black hole mass. We consider a
fundamental line (FL) of black hole activity written in terms of dimensionless
intrinsic physical quantities: $\rm{log} (L_j/L_{Edd}) = A
~\rm{log}(L_{bol}/L_{Edd}) +B$ or equivalently $\rm{log} (L_j/L_{bol}) = (A-1)
~\rm{log}(L_{bol}/L_{Edd}) +B$, and show that the FP may be written in the form
of the FL. The FL has a smaller dispersion than the FP suggesting the FP
derives from the FL. Disk-dominated and jet-dominated systems have consistent
best fit FL parameters suggesting they are governed by the same physics. There
are sharp cutoffs at $L_{bol}/L_{Edd} \simeq 1$ and $L_j/L_{Edd} \simeq 0.2$,
and no indication of a strong break as $L_{bol}/L_{Edd} \rightarrow 1$.
Consistent values of $A$ are obtained for numerous samples including FRII
sources, LINERS, AGNs with compact radio emission, and Galactic black holes,
which indicate a weighted mean value of $A \simeq 0.45 \pm 0.01$. The results
suggest that a common physical mechanism related to the dimensionless
bolometric luminosity of the disk controls the jet power relative to the disk
power. The beam power $L_j$ can be obtained by combining FP best-fit parameters
and compact radio luminosity for sources that fall on the FP.","[{'name': 'Ruth. A. Daly'}, {'name': 'Douglas A. Stout'}, {'name': 'Jeremy N. Mysliwiec'}]","Published in the Astrophysical Journal, 863, 117-122; 6 pages; 2
  tables; 2 figures",http://arxiv.org/abs/1606.01399v3,"['http://dx.doi.org/10.3847/1538-4357/aad08b', 'http://arxiv.org/pdf/1606.01399v3']",astro-ph.GA,"['astro-ph.GA', 'astro-ph.HE']",10.3847/1538-4357/aad08b,"2018, ApJ, 863, 117"
http://arxiv.org/abs/1610.05312v2,2017-02-26T18:59:40Z,2016-10-17T20:00:06Z,"Unveiling the first black holes with JWST: multi-wavelength spectral
  predictions","Growing the supermassive black holes (~10^9 Msun) that power the detected
luminous, highest redshift quasars (z > 6) from light seeds - the remnants of
the first stars - within ~ 1 Gyr of the Big Bang poses a timing challenge for
growth models. The formation of massive black hole seeds via direct collapse
with initial masses ~ 10^4 - 10^5 Msun alleviates this problem. Physical
conditions required to form these massive direct collapse black hole (DCBH)
seeds are available in the early universe. These viable DCBH formation sites,
satellite halos of star-forming galaxies, merge and acquire a stellar
component. These produce a new, transient class of objects at high redshift,
Obese Black hole Galaxies (OBGs), where the luminosity produced by accretion
onto the black hole outshines the stellar component. Therefore, the OBG stage
offers a unique way to discriminate between light and massive initial seeds. We
predict the multi-wavelength energy output of OBGs and growing Pop III remnants
at a fiducial redshift (z = 9), exploring both standard and slim disk accretion
onto the growing central black hole for high and low metallicities of the
associated stellar population. With our computed templates, we derive the
selection criteria for OBGs, that comprise a pre-selection that eliminates blue
sources; followed by color-color cuts ([F_{070W} - F_{220W}] > 0; -0.3 <
[F_{200W} - F_{444W}] < 0.3) and when available, a high ratio of X-ray flux to
rest-frame optical flux (F_X/F_{444W} >> 1) (Abridged).","[{'name': 'Priyamvada Natarajan', 'affiliation': 'Yale'}, {'name': 'Fabio Pacucci', 'affiliation': 'Yale'}, {'name': 'Andrea Ferrara', 'affiliation': 'Scuola Normale Superiore'}, {'name': 'Bhaskar Agarwal', 'affiliation': 'Yale, Heidelberg'}, {'name': 'Angelo Ricarte', 'affiliation': 'Yale'}, {'name': 'Erik Zackrisson', 'affiliation': 'Uppsala'}, {'name': 'Nico Cappelluti', 'affiliation': 'Yale'}]","12 pages, 13 figures, accepted, in press, ApJ",http://arxiv.org/abs/1610.05312v2,"['http://dx.doi.org/10.3847/1538-4357/aa6330', 'http://arxiv.org/pdf/1610.05312v2']",astro-ph.GA,"['astro-ph.GA', 'astro-ph.CO']",10.3847/1538-4357/aa6330,
http://arxiv.org/abs/1209.5131v1,2012-09-24T00:29:16Z,2012-09-24T00:29:16Z,"Long-term stability of fibre-optic transmission for multi-object
  spectroscopy","We present an analysis of the long-term stability of fibre-optic transmission
properties for fibre optics in astronomy. Data from six years of operation of
the AAOmega multi-object spectrograph at the Anglo-Australian Telescope is
presented. We find no evidence for significant degradation in the bulk
transmission properties of the 38 m optical fibre train. Significant losses
(<20% relative, 4% absolute) are identified and associated with the end
termination of the optical fibres in the focal plane. Improved monitoring and
maintenance can rectify the majority of this performance degradation.","[{'name': 'R. Sharp'}, {'name': 'S. Brough'}, {'name': 'R. D. Cannon'}]","Accepted for publication (September 2012) Monthly Notices of the
  Royal Astronomical Society",http://arxiv.org/abs/1209.5131v1,"['http://dx.doi.org/10.1093/mnras/sts044', 'http://arxiv.org/pdf/1209.5131v1']",astro-ph.IM,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.GA']",10.1093/mnras/sts044,
http://arxiv.org/abs/1404.3686v1,2014-04-14T18:35:08Z,2014-04-14T18:35:08Z,"Effects of Extreme Obliquity Variations on the Habitability of
  Exoplanets","We explore the impact of obliquity variations on planetary habitability in
hypothetical systems with high mutual inclination. We show that large
amplitude, high frequency obliquity oscillations on Earth-like exoplanets can
suppress the ice-albedo feedback, increasing the outer edge of the habitable
zone. We restrict our exploration to hypothetical systems consisting of a
solar-mass star, an Earth-mass planet at 1 AU, and 1 or 2 larger planets. We
verify that these systems are stable for $10^8$ years with N-body simulations,
and calculate the obliquity variations induced by the orbital evolution of the
Earth-mass planet and a torque from the host star. We run a simplified energy
balance model on the terrestrial planet to assess surface temperature and ice
coverage on the planet's surface, and we calculate differences in the outer
edge of the habitable zone for planets with rapid obliquity variations. For
each hypothetical system, we calculate the outer edge of habitability for two
conditions: 1) the full evolution of the planetary spin and orbit, and 2) the
eccentricity and obliquity fixed at their average values. We recover previous
results that higher values of fixed obliquity and eccentricity expand the
habitable zone, but also find that obliquity oscillations further expand
habitable orbits in all cases. Terrestrial planets near the outer edge of the
habitable zone may be more likely to support life in systems that induce rapid
obliquity oscillations as opposed to fixed-spin planets. Such planets may be
the easiest to directly characterize with space-borne telescopes.","[{'name': 'J. C. Armstrong'}, {'name': 'R. Barnes'}, {'name': 'S. Domagal-Goldman'}, {'name': 'J. Breiner'}, {'name': 'T. R. Quinn'}, {'name': 'V. S. Meadows'}]","46 pages, 12 Figures, 5 Tables",http://arxiv.org/abs/1404.3686v1,"['http://dx.doi.org/10.1089/ast.2013.1129', 'http://arxiv.org/pdf/1404.3686v1']",astro-ph.EP,['astro-ph.EP'],10.1089/ast.2013.1129,
http://arxiv.org/abs/1612.05148v1,2016-12-15T17:20:10Z,2016-12-15T17:20:10Z,"Resolved images of a protostellar outflow launched by an extended disk
  wind","Young stars are associated with prominent outflows of molecular gas. The
ejection of gas via these outflows is believed to remove angular momentum from
the protostellar system, thus permitting young stars to grow by accretion of
material from the protostellar disk. The underlying mechanism for outflow
ejection is not yet understood, but is believed to be closely linked to the
protostellar disk. Assorted scenarios have been proposed to explain
protostellar outflows; the main difference between these models is the region
where acceleration of material takes place: close to the protostar itself
('X-wind', or stellar wind), in a larger region throughout the protostellar
disk (disk wind), or at the interface between. Because of the limits of
observational studies, outflow launching regions have so far only been probed
by indirect extrapolation. Here we report observations of carbon monoxide
toward the outflow associated with the TMC1A protostellar system. These data
show that gas is ejected from a region extending up to a radial distance of 25
astronomical units from the central protostar, and that angular momentum is
removed from an extended region of the disk. This demonstrates that the
outflowing gas is launched by an extended disk wind from a Keplerian disk.
Hence, we rule out X-wind and stellar wind launching scenarios as the source of
the emission on the scales we observe.","[{'name': 'Per Bjerkeli'}, {'name': 'Matthijs H. D. van der Wiel'}, {'name': 'Daniel Harsono'}, {'name': 'Jon P. Ramsey'}, {'name': 'Jes K. Jørgensen'}]","Published in Nature December 15. 12 pages, 8 figures",http://arxiv.org/abs/1612.05148v1,"['http://dx.doi.org/10.1038/nature20600', 'http://arxiv.org/pdf/1612.05148v1']",astro-ph.SR,"['astro-ph.SR', 'astro-ph.GA']",10.1038/nature20600,"Nature 540, 406-409 (2016)"
http://arxiv.org/abs/0909.0472v1,2009-09-02T16:46:26Z,2009-09-02T16:46:26Z,"Study of Globular Cluster M53: new variables, distance, metallicity","We study the variable star content of the globular cluster M53 to compute the
physical parameters of the constituting stars and the distance of the cluster.
Covering two adjacent seasons in 2007 and 2008, new photometric data are
gathered for 3048 objects in the field of M53. By using the OIS method and
subsequently TFA, we search for variables in the full sample by using DFT and
BLS methods. We select variables based on the statistics related to these
methods combined with visual inspections. We identified 12 new variables (2 RR
Lyrae stars, 7 short periodic stars - 3 of them are SX Phe stars - and 3
long-period variables). No eclipsing binaries were found in the present sample.
Except for the 3 (hitherto unknown) Blazhko RR Lyrae stars, no multiperiodic
variables were found. We showed that after proper period shift, the PLC
relation for the first overtone RR Lyrae sample tightly follows the one spanned
by the fundamental stars. Furthermore, the slope is in agreement with the one
derived from other clusters. Based on the earlier Baade-Wesselink calibration
of the PLC relations, the derived reddening-free distance modulus of M53 is
16.31 +/- 0.04 mag, corresponding to a distance modulus of 18.5 mag for the
Large Magellanic Cloud. From the Fourier parameters of the RRab stars we
obtained an average iron abundance of -1.58 +/- 0.03. This is ~0.5 dex higher
than the overall abundance of the giants as given in the literature and derived
in this paper from the three-color photometry of giants. We suspect that the
source of this discrepancy (observable also in other, low-metallicity clusters)
is the want of sufficient number of low-metallicity objects in the calibrating
sample of the Fourier method.","[{'name': 'Istvan Dekany'}, {'name': 'Geza Kovacs'}]","Accepted for publication in Astronomy & Astrophysics. The paper
  contains 5 tables and 13 figures",http://arxiv.org/abs/0909.0472v1,"['http://dx.doi.org/10.1051/0004-6361/200912346', 'http://arxiv.org/pdf/0909.0472v1']",astro-ph.SR,['astro-ph.SR'],10.1051/0004-6361/200912346,
http://arxiv.org/abs/0902.2642v1,2009-02-16T09:43:03Z,2009-02-16T09:43:03Z,False periods in complex chaotic systems,"Astrophysical objects frequently exhibit some irregularities or complex
behaviour in their light curves. We focus primarily on hot stars, where both
radial and non-radial pulsations are observed. One of the primary research
goals is to determine physical parameters of stellar pulsations by analyzing
their light curves or spectra, focusing on periodic or quasiperiodic behaviour.
  We analyse the feasibility of classical methods for period searches in a
nonlinear chaotic system, such as the R\""ossler system, where a period does not
exist at all. As an astrophysical application of the chaotic system, we utilize
a simple model of stellar pulsation with two different sets of parameters
corresponding to periodic and chaotic behaviour. For both models we create a
synthetic signal, and then apply widely used methods for period finding, such
as the phase dispersion method and periodograms. For comparison, a
quasi-periodic signal is employed as well.
  The period analysis indicates periods even for the chaotic signal. Such
periods are apparently spurious. This implies that it is very problematic to
distinguish chaotic and quasiperiodic process by such an analysis only.","[{'name': 'V. Votruba'}, {'name': 'P. Koubský'}, {'name': 'D. Korčáková'}, {'name': 'F. Hroch'}]","7 pages, 5 figures",http://arxiv.org/abs/0902.2642v1,"['http://dx.doi.org/10.1051/0004-6361/200811168', 'http://arxiv.org/pdf/0902.2642v1']",astro-ph.SR,['astro-ph.SR'],10.1051/0004-6361/200811168,
http://arxiv.org/abs/1309.4269v1,2013-09-17T11:56:02Z,2013-09-17T11:56:02Z,"The first month of evolution of the slow rising type II-P SN 2013ej in
  M74","We present early photometric and spectroscopic observations of SN 2013ej, a
bright type IIP supernova in M74. SN 2013ej is one of the closest SNe ever
discovered. The available archive images and the early discovery help to
constrain the nature of its progenitor. The earliest detection of this
explosion was on 2013 July 24.14 UT and our spectroscopic monitoring began on
July 27.73 UT, continuing almost daily for two weeks with the LCOGT FLOYDS
spectrographs. Daily optical photometric monitoring was achieved with the LCOGT
1m network, and were complemented by UV data from SWIFT and near-infrared
spectra from PESSTO and IRTF. The data from our monitoring campaign show that
SN 2013ej experienced a 10-day rise before entering into a well defined plateau
phase. This unusually long rise time for a type IIP has been seen previously in
SN 2006bp and SN 2009bw. A relatively rare strong absorption blue-ward of
H{\alpha} is present since our earliest spectrum. We identify this feature as
Si ii, rather than high velocity H{\alpha} as sometimes reported in the
literature.","[{'name': 'S. Valenti', 'affiliation': ['Las Cumbres Observatory Global Telescope Network', 'Department of Physics, University of California, Santa Barbara']}, {'name': 'D. Sand'}, {'name': 'A. Pastorello'}, {'name': 'M. L. Graham'}, {'name': 'D. A. Howell'}, {'name': 'J. Parrent'}, {'name': 'L. Tomasella'}, {'name': 'P. Ochner'}, {'name': 'M. Fraser'}, {'name': 'S. Benetti'}, {'name': 'F. Yuan'}, {'name': 'S. J. Smartt'}, {'name': 'J. R. Maund'}, {'name': 'I. Arcavi'}, {'name': 'A. Gal-Yam'}, {'name': 'C. Inserra'}, {'name': 'D. Young'}]","5 pages, 3 figures, letter submitted to MNRAS",http://arxiv.org/abs/1309.4269v1,"['http://dx.doi.org/10.1093/mnrasl/slt171', 'http://arxiv.org/pdf/1309.4269v1']",astro-ph.CO,"['astro-ph.CO', 'astro-ph.SR']",10.1093/mnrasl/slt171,
http://arxiv.org/abs/2504.02457v1,2025-04-03T10:21:03Z,2025-04-03T10:21:03Z,"Size and shape of the trans-Neptunian object (470316) 2007 OC10:
  Comparison with thermal data","The shapes of only 12 trans-Neptunian objects have been directly measured,
offering crucial insights into their internal structure. These properties are
strongly connected to the processes that shaped the early Solar System, and
provide important clues about its evolution.
  The aim of the present work is to characterise the size, shape, geometric
albedo, and beaming parameter of the TNO (470316) 2007 OC10 . We compared these
values to the effective diameter and geometric albedo obtained from thermal
data by the TNOs are Cool survey. We also combined occultation and thermal data
to constrain the size of a putative unresolved satellite.
  We predicted an occultation of the star Gaia DR3 2727866328215869952 by 2007
OC10 on 2022 August 22. Four stations detected the occultation. We implemented
an elliptical shape model for the projection of 2007 OC10. Following a Bayesian
approach, we obtained the posterior probability density in the model parameter
space using a Markov chain Monte Carlo method.
  The elliptical limb of 2007 OC10 has semi-axes of $ 215^{+10}_{-7} \times 141
^{+24}_{-23}$ km, and thus the projected axis ratio is $b/a =
0.58^{+0.16}_{-0.16}$. The area-equivalent diameter is $330^{+56}_{-55}$,km.
From our own absolute magnitude value of $H_V = 5.40 \pm 0.02$, the geometric
albedo is $p_V = 11.2 ^{+2.1}_{-5.0}$ %. Combining the occultation results with
thermal data, we constrain the beaming parameter to $\eta =
1.42^{+0.75}_{-0.58}$. Occultation data reveal that the star is double. The
secondary star has a position angle with respect to the primary of
$56^{+3}_{-17}$ degrees, has an angular separation of $57^{+4}_{-11}$ mas, and
is $1.18^{+0.07}_{-0.07}$ magnitudes fainter than the primary.","[{'name': 'J. M. Gómez-Limón'}, {'name': 'R. Leiva'}, {'name': 'J. L. Ortiz'}, {'name': 'N. Morales'}, {'name': 'M. Kretlow'}, {'name': 'M. Vara-Lubiano'}, {'name': 'P. Santos-Sanz'}, {'name': 'A. Álvarez-Candal'}, {'name': 'J. L. Rizos'}, {'name': 'R. Duffard'}, {'name': 'E. Fernández-Valenzuela'}, {'name': 'Y. Kilic'}, {'name': 'S. Cikota'}, {'name': 'B. Sicardy'}, {'name': 'F. Bragas-Ribas'}, {'name': 'M. R. Alarcon'}, {'name': 'S. Alis'}, {'name': 'Z. Benkhaldoun'}, {'name': 'A. Burdanov'}, {'name': 'J. de Wit'}, {'name': 'S. Calavia Belloc'}, {'name': 'J. Calvo Fernández'}, {'name': 'O. Canales Moreno'}, {'name': 'G. Catanzaro'}, {'name': 'S. Fisek'}, {'name': 'A. Frasca'}, {'name': 'R. Iglesias-Marzoa'}, {'name': 'R. Infante-Sainz'}, {'name': 'A. Jiménez-Guisado'}, {'name': 'S. Kaspi'}, {'name': 'T. Kuutma'}, {'name': 'D. Lafuente Aznar'}, {'name': 'J. Licandro'}, {'name': 'J. L. Maestre'}, {'name': 'P. Martorell'}, {'name': 'A. Nastasi'}, {'name': 'G. Occhipinti'}, {'name': 'C. Perelló'}, {'name': 'C. Rinner'}, {'name': 'B. Samper-Doménech'}, {'name': 'A. San Segundo'}, {'name': 'T. Santana-Ros'}, {'name': 'M. Serra-Ricart'}]","17 pages, 10 figures",http://arxiv.org/abs/2504.02457v1,"['http://dx.doi.org/10.1051/0004-6361/202453540', 'http://arxiv.org/pdf/2504.02457v1']",astro-ph.EP,['astro-ph.EP'],10.1051/0004-6361/202453540,"A&A 697, A157 (2025)"
http://arxiv.org/abs/1201.5726v2,2012-05-09T15:14:25Z,2012-01-27T09:19:34Z,"A Feasibility Study for the Detection of Supernova Explosions with an
  Undersea Neutrino Telescope","We study the potential of a very large volume underwater Mediterranean
neutrino telescope to observe neutrinos from supernova (SN) explosions within
our galaxy. The intense neutrino burst emitted in a SN explosion results in a
large number of MeV neutrinos inside the instrumented volume of the neutrino
telescope that can be detected (mainly) via the reaction \nu_e-bar + p -> e^+ +
n . In this study we simulated the response of the underwater neutrino
telescope to the electron antineutrino flux predicted by the Garching model for
SN explosions. We assumed that the neutrino telescope comprises 6160 direction
sensitive optical modules, each containing 31 small photomultiplier tubes.
Multiple coincidences between the photomultiplier tubes of the same optical
module are utilized to suppress the noise produced by $^{40}K$ radioactive
decays and to establish a statistical significant signature of the SN
explosion.","[{'name': 'A. Leisos', 'affiliation': 'for the KM3NeT consortium'}, {'name': 'A. G. Tsirigotis', 'affiliation': 'for the KM3NeT consortium'}, {'name': 'S. E. Tzamarias', 'affiliation': 'for the KM3NeT consortium'}]","11 pages, 3 figures, to be published in Nucl. Inst. and Meth. A v2:
  minor changes, 1 page added",http://arxiv.org/abs/1201.5726v2,"['http://dx.doi.org/10.1016/j.nima.2012.11.157', 'http://arxiv.org/pdf/1201.5726v2']",astro-ph.IM,"['astro-ph.IM', 'astro-ph.HE']",10.1016/j.nima.2012.11.157,
http://arxiv.org/abs/1012.2722v1,2010-12-13T13:19:28Z,2010-12-13T13:19:28Z,"Rigidity dependence of cosmic ray escape length in the Galaxy obtained
  from a comparison of proton and iron spectra in the range 3-3000 GV","The simple leaky-box model of propagation of cosmic rays in the Galaxy is
quite suitable for handling data on cosmic ray nuclei energy spectra and
composition at E ? 1 GeV [1,2]. In the leakybox model a full information about
cosmic ray propagation in Galaxy is compressed to the single parameter - escape
length, Xe, characterizing mean grams of a matter passed by cosmic rays from
sources to the Earth. In this paper we analyze the world data on proton and
iron cosmic ray spectra collected in the past (HEAO, CRN et al.) and in series
of recent electronic experiments (ATIC, CREAM, MS, BESS, Tracer et al.) and
obtain the rigidity dependence of escape length, Xe(R) = R^(-0.47\pm-0.03),
from the measured rigidity dependence of the protons/iron ratio. It quite
agrees with the one stimated in standard manner from the secondary/primary
nuclei ratio. But at R > 300 GV the behavior of Xe(R)distinctly changes, that
can (variant of explanation)point out to the change of proton/iron ratio in
cosmic ray sources.","[{'name': 'Olga Strelnikova'}, {'name': 'Lyubov Sveshnikova'}, {'name': 'Vladimir Ptuskin'}]","The proceedings of 31 ICRC, Lodz, 2009",http://arxiv.org/abs/1012.2722v1,http://arxiv.org/pdf/1012.2722v1,astro-ph.HE,['astro-ph.HE'],,
